timestamp,distance_miles,total_time_min,activity_type,pace,source,row_number,distance_bucket,week,month,year
2023-02-10 21:16:39,3.739202575964436,37.71253333333333,Running,10.08571548804261,Nike,1,3-6,6,2,2023
2023-02-12 23:47:38,2.4455036487004675,26.37795,Running,10.786305722347686,Nike,1,0-3,6,2,2023
2023-02-14 23:01:05,2.878652178724086,30.957583333333332,Running,10.754193772397594,Nike,1,0-3,7,2,2023
2023-02-20 00:31:54,3.0611043448851496,29.139166666666664,Running,9.519168046445651,Nike,1,3-6,8,2,2023
2023-02-24 22:38:50,6.024333630593848,54.575583333333334,Running,9.05919005816309,Nike,1,6-10,8,2,2023
2023-02-27 23:40:47,3.57241266166473,38.7168,Running,10.837717718187161,Nike,1,3-6,9,2,2023
2023-02-28 23:26:42,1.7737563870234643,22.344633333333334,Running,12.597351866808385,Nike,1,0-3,9,2,2023
2023-03-02 23:21:11,0.7322153959773811,8.984683333333333,Running,12.270546867346777,Nike,1,0-3,9,3,2023
2023-03-02 23:36:28,3.185677726834408,34.020316666666666,Running,10.679145721520452,Nike,1,3-6,9,3,2023
2023-03-04 00:18:50,1.873378277116779,22.982766666666667,Running,12.268086455042209,Nike,1,0-3,9,3,2023
2023-03-05 22:32:48,3.657419170792593,41.674033333333334,Running,11.394382592548785,Nike,1,3-6,9,3,2023
2023-03-07 23:21:32,0.5771086920973687,6.064233333333333,Running,10.507957021569496,Nike,1,0-3,10,3,2023
2023-03-08 00:02:27,4.62923558705652,49.329233333333335,Running,10.656021368033057,Nike,1,3-6,10,3,2023
2023-03-09 23:48:40,1.9911648946484928,21.005616666666665,Running,10.549410911734087,Nike,1,0-3,10,3,2023
